NET_PRICE,CONTROL,UGDS,PCTPELL,PCTFLOAN,GRAD_DEBT_MDN_SUPP,RPY_3YR_RT_SUPP,SATVRMID,SATMTMID,MD_EARN_WNE_P10,INSTNM
20181.0,2,743.0,0.3676,0.4819,20000.0,0.6625514403,538.0,500.0,37683.0,Columbia International University
37868.0,2,700.0,0.4393,0.7613,27000.0,0.6772727273,515.0,520.0,47825.0,Erskine College
13020.0,1,2867.0,0.4649,0.5175,27000.0,0.4076060458,520.0,505.0,42263.0,Francis Marion University
25925.0,2,2299.0,0.1105,0.2666,23250.0,0.8255451713,675.0,656.0,60889.0,Furman University
16955.0,1,3392.0,0.412,0.5863,25000.0,0.4598494354,535.0,515.0,41800.0,Lander University
18911.0,2,1226.0,0.4697,0.7882,26805.0,0.5581039755,530.0,515.0,45735.0,Newberry College
19514.0,2,1609.0,0.3372,0.5564,23082.0,0.6076233184,560.0,535.0,41812.0,North Greenville University
21962.0,2,931.0,0.2929,0.7719,26000.0,0.7294429708,555.0,560.0,51619.0,Presbyterian College
12309.0,1,2813.0,0.3738,0.4788,24275.0,0.5174644243,545.0,520.0,46909.0,University of South Carolina Aiken
20796.0,1,26430.0,0.1955,0.4314,21500.0,0.6678196089,630.0,625.0,57734.0,University of South Carolina-Columbia
14382.0,1,9384.0,0.3139,0.5872,23750.0,0.5173085244,560.0,550.0,46189.0,Coastal Carolina University
21075.0,1,2063.0,0.6347,0.6272,31000.0,0.287327478,465.0,460.0,36750.0,South Carolina State University
14661.0,1,4496.0,0.4546,0.5604,22310.0,0.5385132862,535.0,515.0,45359.0,University of South Carolina-Upstate
17033.0,1,3765.0,0.4131,0.6003,26975.0,0.4901878914,565.0,533.0,44718.0,Winthrop University
28012.0,2,1759.0,0.1757,0.4337,25732.0,0.787965616,633.0,625.0,67231.0,Wofford College
27055.0,2,1658.0,0.1727,0.5999,25000.0,0.8290909091,565.0,595.0,53641.0,Augustana University
16448.0,1,2042.0,0.2218,0.3566,26000.0,0.621129326,550.0,510.0,42217.0,Black Hills State University
18619.0,1,1910.0,0.1993,0.4058,23500.0,0.6730268864,570.0,553.0,45973.0,Dakota State University
21847.0,2,654.0,0.3022,0.904,27000.0,0.7014613779,475.0,505.0,49821.0,Dakota Wesleyan University
20382.0,2,666.0,0.2178,0.3749,26396.0,0.6561181435,475.0,455.0,44448.0,Mount Marty University
16810.0,1,1344.0,0.1354,0.2739,22320.0,0.6467486819,565.0,540.0,44493.0,Northern State University
28112.0,2,547.0,0.3528,0.6756,25000.0,0.5949367089,490.0,485.0,45925.0,Presentation College
19592.0,1,1976.0,0.1733,0.4688,27000.0,0.7890410959,615.0,640.0,71277.0,South Dakota School of Mines and Technology
18402.0,1,8651.0,0.1846,0.4901,23250.0,0.759553849,540.0,560.0,52198.0,South Dakota State University
19415.0,1,5328.0,0.2034,0.4677,23592.0,0.6947510094,575.0,595.0,49034.0,University of South Dakota
31519.0,2,7050.0,0.1654,0.353,20500.0,0.7599318956,640.0,605.0,51864.0,Belmont University
16668.0,2,2372.0,0.3653,0.4709,27249.0,0.3350613915,495.0,497.0,44136.0,Bethel University
17457.0,2,1601.0,0.4338,0.5563,21500.0,0.6414662085,535.0,510.0,43846.0,Carson-Newman University
13143.0,2,1261.0,0.3256,0.4147,27000.0,0.5390625,565.0,590.0,53563.0,Christian Brothers University
24627.0,2,2945.0,0.2206,0.3851,19500.0,0.6902587519,600.0,585.0,51858.0,Lipscomb University
23136.0,2,914.0,0.5142,0.537,27000.0,0.3992932862,595.0,615.0,42011.0,Fisk University
17099.0,2,1422.0,0.2334,0.4378,21500.0,0.6715328467,548.0,543.0,42173.0,Freed-Hardeman University
19934.0,2,657.0,0.4292,0.6347,21500.0,0.6151960784,545.0,538.0,38008.0,Johnson University
22218.0,2,1301.0,0.4223,0.6439,22750.0,0.5974607916,535.0,545.0,52834.0,King University
8702.0,2,613.0,0.7951,0.7997,28070.0,0.1638830898,511.0,485.0,31052.0,Le Moyne-Owen College
19443.0,2,3412.0,0.297,0.6612,25750.0,0.5772151899,565.0,550.0,42772.0,Lee University
16017.0,2,1575.0,0.4364,0.617,20000.0,0.5920608108,546.0,564.0,44726.0,Lincoln Memorial University
19613.0,2,741.0,0.4362,0.5284,21500.0,0.4334705075,457.0,533.0,38823.0,The University of Tennessee Southern
21851.0,2,975.0,0.389,0.7285,25375.0,0.6951423786,630.0,580.0,45765.0,Maryville College
12553.0,1,17713.0,0.3438,0.3728,20000.0,0.4965388711,565.0,545.0,46693.0,Middle Tennessee State University
27647.0,2,1983.0,0.1538,0.2592,21761.0,0.8389830508,705.0,705.0,69215.0,Rhodes College
27958.0,2,1725.0,0.1591,0.5851,22855.0,0.8262295082,655.0,640.0,59529.0,The University of the South
14333.0,2,962.0,0.4469,0.6014,20000.0,0.616519174,505.0,550.0,42661.0,Tennessee Wesleyan University
12732.0,1,9970.0,0.3364,0.4124,19500.0,0.5698408689,580.0,550.0,46266.0,The University of Tennessee-Chattanooga
18853.0,1,24957.0,0.24,0.3269,20500.0,0.6843162577,630.0,625.0,56615.0,The University of Tennessee-Knoxville
10857.0,1,4743.0,0.3825,0.3823,21024.0,0.5523928683,555.0,535.0,43043.0,The University of Tennessee-Martin
13516.0,2,1065.0,0.4316,0.5225,23250.0,0.5205585725,505.0,505.0,42969.0,Tusculum University
27475.0,2,1850.0,0.2748,0.518,20714.0,0.6617647059,630.0,595.0,52147.0,Union University
22204.0,2,7104.0,0.1603,0.1084,14000.0,0.8355029586,745.0,780.0,84415.0,Vanderbilt University
29300.0,2,3131.0,0.2636,0.4863,24250.0,0.7013401404,585.0,575.0,51336.0,Abilene Christian University
13499.0,1,5418.0,0.2947,0.3015,20000.0,0.5468140442,535.0,520.0,46355.0,Angelo State University
22677.0,2,1208.0,0.3292,0.5253,24500.0,0.73,620.0,610.0,59728.0,Austin College
37248.0,2,15102.0,0.1647,0.346,23000.0,0.7243295482,625.0,630.0,62913.0,Baylor University
25673.0,2,1707.0,0.2136,0.2737,21852.0,0.558531746,513.0,505.0,54410.0,Concordia University Texas
17998.0,1,7969.0,0.3822,0.439,23000.0,0.5176586812,545.0,530.0,49203.0,Texas A & M University-Corpus Christi
26929.0,2,2717.0,0.2571,0.6608,21591.0,0.5489855072,540.0,530.0,53741.0,Dallas Baptist University
20636.0,2,1496.0,0.246,0.4596,23117.0,0.75,645.0,605.0,56733.0,University of Dallas
14204.0,1,1762.0,0.5158,0.5406,18953.0,0.523099851,490.0,510.0,42272.0,Texas A&M University-Texarkana
13931.0,1,7517.0,0.3955,0.4112,20500.0,0.4657679091,525.0,515.0,48471.0,Texas A & M University-Commerce
21916.0,2,1459.0,0.3907,0.587,24711.0,0.6398779247,540.0,530.0,51029.0,Hardin-Simmons University
18745.0,2,2773.0,0.4782,0.551,22642.0,0.5544840887,580.0,565.0,53245.0,Houston Baptist University
15502.0,1,6747.0,0.4218,0.2902,17831.0,0.5573852295,539.0,535.0,55946.0,University of Houston-Clear Lake
13798.0,1,37553.0,0.3987,0.3033,18194.0,0.6189650689,615.0,620.0,59580.0,University of Houston
10311.0,2,990.0,0.6651,0.7943,30750.0,0.294197031,455.0,455.0,40582.0,Huston-Tillotson University
21244.0,2,4689.0,0.4247,0.5093,27000.0,0.4689873418,530.0,510.0,51494.0,University of the Incarnate Word
13351.0,1,7881.0,0.4226,0.4188,21250.0,0.4398488765,510.0,495.0,45940.0,Lamar University
4667.0,1,6352.0,0.652,0.3319,15000.0,0.5344603381,515.0,495.0,47235.0,Texas A & M International University
23991.0,2,1623.0,0.1987,0.3453,26000.0,0.5745762712,625.0,625.0,55560.0,LeTourneau University
24311.0,2,1275.0,0.3082,0.5507,20948.0,0.5917986952,532.0,532.0,47426.0,Lubbock Christian University
29986.0,2,3176.0,0.3747,0.6916,26000.0,0.5804560261,540.0,525.0,52159.0,University of Mary Hardin-Baylor
22602.0,2,1115.0,0.5032,0.8188,27000.0,0.5298245614,565.0,565.0,46461.0,McMurry University
12006.0,1,32590.0,0.2154,0.4074,19250.0,0.5486280601,570.0,555.0,54047.0,University of North Texas
17926.0,2,1188.0,0.5773,0.6623,24999.0,0.4761476148,495.0,485.0,46486.0,Our Lady of the Lake University
14847.0,1,8444.0,0.6444,0.6793,27000.0,0.2880057458,480.0,465.0,43390.0,Prairie View A & M University
17805.0,2,4240.0,0.1597,0.0721,11000.0,0.8716707022,745.0,785.0,87254.0,Rice University
18241.0,2,2603.0,0.3719,0.3172,19928.0,0.6183986371,565.0,565.0,54322.0,University of St Thomas
15446.0,1,18288.0,0.3941,0.4898,21983.0,0.5815793402,525.0,510.0,52250.0,Sam Houston State University
24028.0,2,967.0,0.3511,0.6341,23250.0,0.6031746032,535.0,530.0,47674.0,Schreiner University
40452.0,2,6894.0,0.1113,0.2202,19500.0,0.7501904037,700.0,725.0,76672.0,Southern Methodist University
22440.0,2,1469.0,0.538,0.6949,24725.0,0.5294635004,505.0,485.0,41771.0,Southwestern Assemblies of God University
25451.0,2,1500.0,0.2483,0.4688,25000.0,0.7441860465,635.0,605.0,60338.0,Southwestern University
15708.0,1,9515.0,0.3702,0.4701,23409.0,0.5218332732,535.0,535.0,48292.0,Stephen F Austin State University
17033.0,1,33175.0,0.3603,0.4696,21000.0,0.5704936576,550.0,535.0,53885.0,Texas State University
17231.0,2,818.0,0.4577,0.5772,26998.0,0.5218295218,525.0,490.0,46824.0,Southwestern Adventist University
15192.0,1,1603.0,0.5562,0.4326,15900.0,0.4396551724,493.0,485.0,44892.0,Sul Ross State University
19151.0,1,11666.0,0.3949,0.5183,19606.0,0.5509441385,535.0,515.0,49993.0,Tarleton State University
11524.0,1,4755.0,0.4899,0.4832,22934.0,0.4809881847,505.0,505.0,49528.0,Texas A & M University-Kingsville
20976.0,1,56006.0,0.204,0.273,17804.0,0.8172941508,625.0,635.0,70877.0,Texas A & M University-College Station
15627.0,1,32658.0,0.3562,0.3497,17527.0,0.5751619048,555.0,555.0,57994.0,The University of Texas at Arlington
17519.0,1,40506.0,0.2381,0.2758,20500.0,0.7677161698,675.0,690.0,72713.0,The University of Texas at Austin
11223.0,1,6752.0,0.3522,0.3366,17137.0,0.5777777778,575.0,570.0,52674.0,The University of Texas at Tyler
39155.0,2,10215.0,0.1366,0.2634,21500.0,0.7658067779,620.0,620.0,63517.0,Texas Christian University
8106.0,1,3443.0,0.3654,0.3683,17750.0,0.5969465649,520.0,510.0,54965.0,The University of Texas Permian Basin
10489.0,1,29151.0,0.4417,0.4455,20500.0,0.5473905724,565.0,555.0,54117.0,The University of Texas at San Antonio
18000.0,1,5726.0,0.6757,0.6416,29000.0,0.2743614002,465.0,445.0,36251.0,Texas Southern University
17313.0,1,32414.0,0.2464,0.3898,21500.0,0.65096517,600.0,595.0,60456.0,Texas Tech University
20526.0,2,1454.0,0.5114,0.5514,23125.0,0.4433164129,520.0,490.0,50920.0,Texas Wesleyan University
11726.0,1,9035.0,0.3736,0.4044,19218.0,0.546930281,535.0,520.0,52581.0,Texas Woman's University
18637.0,2,2509.0,0.1613,0.2804,22954.0,0.8642857143,690.0,684.0,67418.0,Trinity University
18060.0,1,7015.0,0.4169,0.6222,19500.0,0.5558343789,545.0,539.0,49266.0,West Texas A & M University
13522.0,2,31642.0,0.3232,0.1144,11069.0,0.8000703977,670.0,660.0,74630.0,Brigham Young University
14904.0,2,2861.0,0.1639,0.0805,9413.0,0.7104930468,598.0,570.0,50616.0,Brigham Young University-Hawaii
13095.0,1,9297.0,0.2682,0.526,12500.0,0.6889400922,580.0,555.0,49051.0,Southern Utah University
13233.0,1,20516.0,0.2881,0.2221,14340.0,0.7044754038,605.0,590.0,52764.0,Utah State University
12867.0,1,24850.0,0.223,0.2371,19000.0,0.7180530045,640.0,645.0,64456.0,University of Utah
25901.0,2,1153.0,0.2405,0.4215,22250.0,0.726326743,640.0,610.0,60657.0,Westminster College
17575.0,1,1622.0,0.3492,0.6514,24802.0,0.7165957447,534.0,524.0,48163.0,Castleton University
29047.0,2,2837.0,0.1585,0.2143,13857.0,0.8765743073,720.0,735.0,69022.0,Middlebury College
18814.0,1,11081.0,0.1472,0.3941,20951.0,0.8060367454,670.0,655.0,62778.0,University of Vermont
22914.0,2,1094.0,0.4476,0.7178,25000.0,0.5307760928,515.0,518.0,48621.0,Averett University
19119.0,2,1426.0,0.3035,0.6727,26000.0,0.7542579075,583.0,575.0,50510.0,Bridgewater College
18650.0,1,6521.0,0.1228,0.2279,18500.0,0.8327922078,720.0,720.0,69897.0,William & Mary
17120.0,2,4246.0,0.5982,0.5872,24534.0,0.427027027,560.0,535.0,44160.0,Regent University
25031.0,1,4463.0,0.1343,0.4153,25000.0,0.7633819951,620.0,595.0,57364.0,Christopher Newport University
22424.0,2,916.0,0.3158,0.606,24813.0,0.7762478485,640.0,675.0,47702.0,Eastern Mennonite University
22021.0,2,860.0,0.5469,0.8031,27000.0,0.4706911636,535.0,515.0,42933.0,Ferrum College
18581.0,1,26339.0,0.2928,0.3885,19500.0,0.7304276541,625.0,620.0,69958.0,George Mason University
24701.0,2,851.0,0.1782,0.5323,26000.0,0.7885117493,600.0,570.0,70692.0,Hampden-Sydney College
22431.0,1,19743.0,0.1443,0.3261,20093.0,0.8236451049,620.0,605.0,65172.0,James Madison University
18974.0,1,3200.0,0.2553,0.4929,25000.0,0.7379912664,560.0,540.0,49069.0,Longwood University
22547.0,1,3624.0,0.1991,0.3867,20500.0,0.7416131335,635.0,590.0,60281.0,University of Mary Washington
12643.0,1,5004.0,0.6274,0.6478,29000.0,0.2694580015,497.0,475.0,41222.0,Norfolk State University
16948.0,1,18429.0,0.3574,0.4982,24000.0,0.5244003309,570.0,550.0,52678.0,Old Dominion University
16605.0,1,6437.0,0.3729,0.6183,24000.0,0.6760445682,515.0,535.0,52232.0,Radford University
21985.0,2,475.0,0.3858,0.9449,26950.0,0.6483516484,530.0,495.0,48998.0,Randolph College
27541.0,2,1837.0,0.2495,0.6536,27000.0,0.7394209354,590.0,565.0,55411.0,Roanoke College
21387.0,2,1066.0,0.4421,0.507,24224.0,0.4630021142,571.0,552.0,38890.0,Southern Virginia University
19661.0,2,451.0,0.3174,0.5112,27000.0,0.7176470588,580.0,560.0,50618.0,Sweet Briar College
9784.0,1,1102.0,0.2588,0.1858,16750.0,0.5604395604,565.0,545.0,41901.0,University of Virginia's College at Wise
20927.0,1,29699.0,0.1479,0.3532,21500.0,0.8050476047,650.0,660.0,77621.0,Virginia Polytechnic Institute and State University
18904.0,1,20918.0,0.2971,0.4446,21500.0,0.5665124676,605.0,580.0,54300.0,Virginia Commonwealth University
20507.0,1,17041.0,0.1419,0.225,17500.0,0.8572477064,720.0,720.0,80584.0,University of Virginia-Main Campus
21325.0,1,1652.0,0.1372,0.669,22996.0,0.8394793926,600.0,590.0,76984.0,Virginia Military Institute
15359.0,1,3886.0,0.6841,0.7568,26500.0,0.2720568151,480.0,455.0,43364.0,Virginia State University
18052.0,2,1190.0,0.6105,0.625,29000.0,0.1982378855,421.0,404.0,38575.0,Virginia Union University
21339.0,2,1190.0,0.3524,0.6554,27000.0,0.5751879699,635.0,630.0,46249.0,Virginia Wesleyan University
27417.0,2,1850.0,0.1054,0.1542,19500.0,0.8793103448,725.0,745.0,84232.0,Washington and Lee University
21048.0,1,1819.0,0.4543,0.4322,20500.0,0.5498652291,580.0,520.0,42742.0,The Evergreen State College
30828.0,2,4962.0,0.1329,0.3926,24454.0,0.8463316002,650.0,645.0,76325.0,Gonzaga University
23046.0,2,754.0,0.2995,0.6444,20891.0,0.6572580645,558.0,540.0,52311.0,Northwest University
21023.0,2,2331.0,0.3243,0.4689,22578.0,0.7540181691,632.0,632.0,60932.0,Pacific Lutheran University
23215.0,2,1866.0,0.1786,0.4183,25000.0,0.8176733781,640.0,620.0,64570.0,University of Puget Sound
21312.0,2,1347.0,0.3644,0.5323,22500.0,0.6633333333,573.0,538.0,60191.0,Saint Martin's University
24578.0,2,2611.0,0.3309,0.5448,24000.0,0.7880247763,595.0,580.0,61006.0,Seattle Pacific University
35518.0,2,4233.0,0.1893,0.4943,19883.0,0.775256618,605.0,620.0,73484.0,Seattle University
9717.0,1,13933.0,0.2219,0.288,18500.0,0.7431506849,615.0,585.0,59142.0,Western Washington University
30694.0,2,1539.0,0.1404,0.3618,18437.0,0.9298245614,685.0,690.0,64442.0,Whitman College
25823.0,2,2293.0,0.3243,0.5604,25000.0,0.7342465753,590.0,585.0,57211.0,Whitworth University
21244.0,2,706.0,0.5744,0.8251,26000.0,0.6152173913,520.0,485.0,49097.0,Alderson Broaddus University
14599.0,2,167.0,0.4389,0.2398,11000.0,0.8292682927,575.0,538.0,36585.0,Appalachian Bible College
10324.0,2,531.0,0.4429,0.7504,27000.0,0.5314814815,500.0,490.0,45183.0,Bethany College
11143.0,1,1334.0,0.4755,0.5366,18250.0,0.3204724409,500.0,495.0,38646.0,Bluefield State University
9182.0,1,1345.0,0.4826,0.5188,18900.0,0.4786628734,520.0,490.0,40246.0,Concord University
11884.0,1,2908.0,0.358,0.4828,21000.0,0.4459717449,510.0,485.0,38538.0,Fairmont State University
8706.0,1,7175.0,0.376,0.45,23250.0,0.4232300885,540.0,500.0,43564.0,Marshall University
11109.0,1,2299.0,0.3247,0.4569,21600.0,0.503507014,555.0,515.0,47268.0,Shepherd University
15225.0,1,1653.0,0.3265,0.5088,23250.0,0.5026256564,528.0,505.0,41989.0,West Liberty University
11124.0,1,1103.0,0.2699,0.3094,22500.0,0.5825636192,515.0,510.0,55073.0,West Virginia University Institute of Technology
20404.0,2,978.0,0.3759,0.7446,27000.0,0.6412884334,544.0,530.0,48086.0,West Virginia Wesleyan College
13380.0,1,18878.0,0.2174,0.456,22500.0,0.5825636192,570.0,560.0,55073.0,West Virginia University
29188.0,2,599.0,0.4256,0.5675,25125.0,0.6443298969,555.0,510.0,57251.0,Wheeling University
17394.0,2,956.0,0.2791,0.5112,25738.0,0.7819706499,635.0,660.0,53720.0,Beloit College
17958.0,2,602.0,0.2734,0.4691,30571.0,0.5250620347,513.0,603.0,56811.0,Cardinal Stritch University
23592.0,2,2799.0,0.2242,0.6513,27000.0,0.7239101717,590.0,590.0,52782.0,Carroll University
26778.0,2,2616.0,0.2546,0.8185,26000.0,0.6784953868,550.0,540.0,56427.0,Carthage College
21238.0,2,1468.0,0.2448,0.5322,26000.0,0.7928118393,680.0,665.0,50848.0,Lawrence University
20035.0,2,563.0,0.3799,0.3184,14143.0,0.780952381,570.0,510.0,45876.0,Maranatha Baptist University
20682.0,2,1144.0,0.3396,0.7832,25000.0,0.611165524,465.0,475.0,53441.0,Marian University
29102.0,2,7466.0,0.1887,0.4375,23940.0,0.7973447872,635.0,635.0,76417.0,Marquette University
24510.0,2,2554.0,0.2367,0.6618,27000.0,0.8333333333,613.0,670.0,84860.0,Milwaukee School of Engineering
23991.0,2,659.0,0.6244,0.8341,25288.0,0.5547445255,511.0,484.0,47959.0,Mount Mary University
20535.0,2,520.0,0.3509,0.686,25450.0,0.6728971963,550.0,535.0,42687.0,Northland College
18114.0,2,790.0,0.3676,0.7623,27000.0,0.7483443709,530.0,520.0,51436.0,Ripon College
25859.0,2,1919.0,0.1693,0.6036,26731.0,0.8098591549,600.0,590.0,54223.0,Saint Norbert College
18686.0,2,1639.0,0.2454,0.5956,25000.0,0.6976942784,570.0,535.0,52502.0,Viterbo University
20614.0,2,976.0,0.2631,0.7331,26000.0,0.7276785714,540.0,550.0,51291.0,Wisconsin Lutheran College
16708.0,1,33506.0,0.1496,0.2387,20484.0,0.8389795638,680.0,730.0,70586.0,University of Wisconsin-Madison
2703.0,1,2166.0,0.8175,0.043,5500.0,0.5598591549,499.0,475.0,24465.0,University of Puerto Rico-Aguadilla
10890.0,1,2281.0,0.7926,0.0341,5500.0,0.5793357934,482.0,458.0,28013.0,University of Puerto Rico-Carolina
9584.0,1,2537.0,0.7105,0.0223,5000.0,0.7045454545,522.0,497.0,27007.0,University of Puerto Rico-Cayey
9527.0,1,1330.0,0.4909,0.3762,16800.0,0.3975903614,490.0,440.0,39307.0,University of the Virgin Islands
7200.0,2,7645.0,0.1915,0.043,12000.0,0.8992,745.0,775.0,106987.0,Stanford University
9127.0,1,37658.0,0.15,0.2647,19500.0,0.7809330629,640.0,670.0,68414.0,Purdue University-Main Campus
7238.0,1,632.0,0.2972,0.2059,17375.0,0.7066115702,645.0,585.0,49341.0,New College of Florida
23152.0,3,211.0,0.4678,0.7602,15024.0,0.6086956522,540.0,505.0,53900.0,Worsham College of Mortuary Science
11846.0,2,435.0,0.2066,0.324,15650.0,0.7926829268,603.0,700.0,53281.0,Soka University of America
9713.0,1,13884.0,0.2921,0.3235,17622.0,0.593879239,560.0,535.0,52268.0,Florida Gulf Coast University
7599.0,1,783.0,0.4748,0.3646,21500.0,0.7798093248,565.0,555.0,76076.0,University of Connecticut-Waterbury Campus
10174.0,1,506.0,0.3546,0.3511,21500.0,0.7798093248,578.0,570.0,76076.0,University of Connecticut-Avery Point
10225.0,1,2343.0,0.4813,0.3462,21500.0,0.7798093248,585.0,565.0,76076.0,University of Connecticut-Stamford
20993.0,2,298.0,0.3793,0.4639,27000.0,0.3762376238,505.0,495.0,47720.0,The King's University
16163.0,1,1039.0,0.3118,0.3527,21221.0,0.6664015453,618.0,605.0,60461.0,Oregon State University-Cascades Campus
38724.0,3,1129.0,0.2309,0.4901,27000.0,0.7866004963,653.0,632.0,99210.0,DigiPen Institute of Technology
11400.0,1,10377.0,0.5148,0.303,20076.0,0.317294841,530.0,525.0,48225.0,Georgia Gwinnett College
25137.0,2,171.0,0.3023,0.4534,9500.0,0.5731707317,493.0,435.0,37524.0,Visible Music College
33868.0,2,355.0,0.2285,0.7217,21500.0,0.7004048583,645.0,620.0,48900.0,The King's College
9370.0,1,1524.0,0.4498,0.3458,21500.0,0.7798093248,565.0,550.0,76076.0,University of Connecticut-Hartford Campus
32348.0,2,896.0,0.4573,0.8085,21500.0,0.4652137469,470.0,505.0,48846.0,Ottawa University-Surprise
24841.0,2,936.0,0.465,0.5777,27000.0,0.3697735192,535.0,513.0,53864.0,Florida Institute of Technology-Online
15044.0,1,5136.0,0.372,0.4335,20500.0,0.5605442177,605.0,585.0,45008.0,Augusta University
10295.0,1,6745.0,0.4439,0.3873,19000.0,0.3333333333,532.0,520.0,39134.0,Middle Georgia State University
10623.0,1,16515.0,0.2794,0.2383,17750.0,0.6308356218,577.0,555.0,46829.0,University of North Georgia
4517.0,1,4510.0,0.2267,0.16,15000.0,0.6880226425,655.0,645.0,69468.0,University of Florida-Online
18212.0,1,37743.0,0.3497,0.3827,23833.0,0.5311075887,580.0,570.0,54321.0,Kennesaw State University
21913.0,2,770.0,0.237,0.475,25219.0,0.7207207207,542.0,551.0,44385.0,Milligan University
31883.0,2,1066.0,0.1404,0.2577,18250.0,0.7968103957,720.0,760.0,81802.0,Emory University-Oxford College
9477.0,1,6396.0,0.3072,0.3167,21229.0,0.4215463331,550.0,540.0,44672.0,Purdue University Northwest
27521.0,1,72229.0,0.2174,0.4452,25000.0,0.6791956399,620.0,630.0,61185.0,The Pennsylvania State University
